latitude,longtitude,depth,temperature,time
,,4.2,3.4,1.64208E+12
,,4.19,3.4,1.64208E+12
59.21818333,10.91715833,4.19,,1.64208E+12
,,4.2,3.4,1.64208E+12
,,4.23,3.4,1.64208E+12
,,4.23,3.4,1.64208E+12
,,4.24,3.4,1.64208E+12
,,4.27,3.4,1.64208E+12
,,4.33,3.4,1.64208E+12
,,4.33,3.4,1.64208E+12
,,4.33,3.4,1.64208E+12
,,4.34,3.4,1.64208E+12
,,4.34,3.4,1.64208E+12
59.21817833,10.917155,4.34,,1.64208E+12
,,4.34,3.4,1.64208E+12
,,4.35,3.4,1.64208E+12
,,4.35,3.4,1.64208E+12
,,4.29,3.4,1.64208E+12
,,4.35,3.4,1.64208E+12
,,4.39,3.4,1.64208E+12
,,4.33,3.4,1.64208E+12
,,4.29,3.4,1.64208E+12
,,4.29,3.4,1.64208E+12
,,4.3,3.4,1.64208E+12
59.21817333,10.91715,4.3,,1.64208E+12
,,4.3,3.4,1.64208E+12
,,4.3,3.4,1.64208E+12
,,4.31,3.4,1.64208E+12
,,4.34,3.4,1.64208E+12
,,4.33,3.4,1.64208E+12
,,4.42,3.4,1.64208E+12
,,4.37,3.4,1.64208E+12
,,4.31,3.4,1.64208E+12
,,4.34,3.4,1.64208E+12
,,4.38,3.4,1.64208E+12
,,4.39,3.4,1.64208E+12
,,4.39,3.4,1.64208E+12
59.21817167,10.91715333,4.39,,1.64208E+12
,,4.39,3.4,1.64208E+12
,,4.39,3.4,1.64208E+12
,,4.38,3.4,1.64208E+12
,,4.33,3.4,1.64208E+12
,,4.33,3.4,1.64208E+12
,,4.25,3.4,1.64208E+12
,,4.27,3.4,1.64208E+12
,,4.31,3.4,1.64208E+12
,,4.31,3.4,1.64208E+12
,,4.29,3.4,1.64208E+12
,,4.29,3.4,1.64208E+12
,,4.32,3.4,1.64208E+12
,,4.33,3.4,1.64208E+12
59.21817,10.91715,4.33,,1.64208E+12
,,4.32,3.4,1.64208E+12
,,4.3,3.4,1.64208E+12
,,4.31,3.4,1.64208E+12
,,4.31,3.4,1.64208E+12
,,4.35,3.4,1.64208E+12
,,4.37,3.4,1.64208E+12
,,4.38,3.4,1.64208E+12
,,4.36,3.4,1.64208E+12
,,4.37,3.4,1.64208E+12
,,4.34,3.4,1.64208E+12
,,4.3,3.4,1.64208E+12
,,4.28,3.4,1.64208E+12
,,4.26,3.4,1.64208E+12
59.21817,10.91714667,4.26,,1.64208E+12
,,4.25,3.4,1.64208E+12
,,4.23,3.4,1.64208E+12
,,4.25,3.4,1.64208E+12
,,4.25,3.4,1.64208E+12
,,4.2,3.4,1.64208E+12
,,4.19,3.4,1.64208E+12
,,4.2,3.4,1.64208E+12
,,4.19,3.4,1.64208E+12
,,4.2,3.4,1.64208E+12
,,4.23,3.4,1.64208E+12
,,4.25,3.4,1.64208E+12
,,4.25,3.4,1.64208E+12
59.21817167,10.91715167,4.25,,1.64208E+12
,,4.27,3.4,1.64208E+12
,,4.27,3.4,1.64208E+12
,,4.25,3.4,1.64208E+12
,,4.25,3.4,1.64208E+12
,,4.28,3.4,1.64208E+12
,,4.31,3.4,1.64208E+12
,,4.31,3.4,1.64208E+12
,,4.31,3.4,1.64208E+12
,,4.3,3.4,1.64208E+12
,,4.31,3.4,1.64208E+12
,,4.3,3.4,1.64208E+12
,,4.28,3.4,1.64208E+12
,,4.24,3.4,1.64208E+12
,,4.23,3.4,1.64208E+12
59.21817,10.91715,4.23,,1.64208E+12
,,4.24,3.4,1.64208E+12
,,4.24,3.4,1.64208E+12
,,4.21,3.4,1.64208E+12
,,4.17,3.4,1.64208E+12
,,4.17,3.4,1.64208E+12
,,4.17,3.4,1.64208E+12
,,4.17,3.4,1.64208E+12
,,4.16,3.4,1.64208E+12
,,4.17,3.4,1.64208E+12
,,4.18,3.4,1.64208E+12
,,4.19,3.4,1.64208E+12
,,4.18,3.4,1.64208E+12
,,4.21,3.4,1.64208E+12
59.21817,10.91715167,4.21,,1.64208E+12
,,4.21,3.4,1.64208E+12
,,4.24,3.4,1.64208E+12
,,4.29,3.4,1.64208E+12
,,4.3,3.4,1.64208E+12
,,4.3,3.4,1.64208E+12
,,4.3,3.4,1.64208E+12
,,4.31,3.4,1.64208E+12
,,4.31,3.4,1.64208E+12
,,4.32,3.4,1.64208E+12
,,4.32,3.4,1.64208E+12
,,4.33,3.4,1.64208E+12
,,4.37,3.4,1.64208E+12
,,4.34,3.4,1.64208E+12
59.21816667,10.91716833,4.34,,1.64208E+12
,,4.32,3.2,1.64208E+12
,,4.29,3.2,1.64208E+12
,,4.29,3.2,1.64208E+12
,,4.3,3.2,1.64208E+12
,,4.31,3.2,1.64208E+12
,,4.29,3.2,1.64208E+12
,,4.31,3.2,1.64208E+12
,,4.31,3.2,1.64208E+12
,,4.31,3.2,1.64208E+12
,,4.29,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
59.21816333,10.91718667,4.23,,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.28,3.2,1.64208E+12
,,4.28,3.2,1.64208E+12
,,4.28,3.2,1.64208E+12
,,4.28,3.2,1.64208E+12
,,4.28,3.2,1.64208E+12
,,4.27,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.28,3.2,1.64208E+12
59.21816667,10.91717167,4.28,,1.64208E+12
,,4.28,3.2,1.64208E+12
,,4.28,3.2,1.64208E+12
,,4.31,3.2,1.64208E+12
,,4.37,3.2,1.64208E+12
,,4.38,3.2,1.64208E+12
,,4.39,3.2,1.64208E+12
,,4.37,3.2,1.64208E+12
,,4.38,3.2,1.64208E+12
,,4.43,3.2,1.64208E+12
,,4.44,3.2,1.64208E+12
,,4.46,3.2,1.64208E+12
,,4.45,3.2,1.64208E+12
59.21816333,10.91716833,4.45,,1.64208E+12
,,4.46,3.4,1.64208E+12
,,4.44,3.4,1.64208E+12
,,4.37,3.4,1.64208E+12
,,4.3,3.4,1.64208E+12
,,4.27,3.4,1.64208E+12
,,4.25,3.4,1.64208E+12
,,4.23,3.4,1.64208E+12
,,4.2,3.4,1.64208E+12
,,4.15,3.4,1.64208E+12
,,4.13,3.4,1.64208E+12
,,4.12,3.4,1.64208E+12
,,4.12,3.4,1.64208E+12
,,4.12,3.4,1.64208E+12
,,4.11,3.4,1.64208E+12
59.21816167,10.91716167,4.11,,1.64208E+12
,,4.15,3.4,1.64208E+12
,,4.18,3.4,1.64208E+12
,,4.2,3.4,1.64208E+12
,,4.23,3.4,1.64208E+12
,,4.24,3.4,1.64208E+12
,,4.26,3.4,1.64208E+12
,,4.29,3.4,1.64208E+12
,,4.31,3.4,1.64208E+12
,,4.29,3.4,1.64208E+12
,,4.28,3.4,1.64208E+12
,,4.27,3.4,1.64208E+12
,,4.28,3.4,1.64208E+12
,,4.29,3.4,1.64208E+12
59.21816,10.91715667,4.29,,1.64208E+12
,,4.32,3.4,1.64208E+12
,,4.3,3.4,1.64208E+12
,,4.29,3.4,1.64208E+12
,,4.29,3.4,1.64208E+12
,,4.32,3.4,1.64208E+12
,,4.31,3.4,1.64208E+12
,,4.31,3.4,1.64208E+12
,,4.32,3.4,1.64208E+12
,,4.31,3.4,1.64208E+12
,,4.31,3.4,1.64208E+12
,,4.31,3.4,1.64208E+12
,,4.3,3.4,1.64208E+12
,,4.23,3.4,1.64208E+12
,,4.21,3.4,1.64208E+12
59.21815833,10.91715,4.21,,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.19,3.2,1.64208E+12
,,4.14,3.2,1.64208E+12
,,4.14,3.2,1.64208E+12
,,4.14,3.2,1.64208E+12
,,4.15,3.2,1.64208E+12
,,4.16,3.2,1.64208E+12
,,4.15,3.2,1.64208E+12
,,4.14,3.2,1.64208E+12
,,4.15,3.2,1.64208E+12
,,4.19,3.2,1.64208E+12
,,4.25,3.2,1.64208E+12
59.21815667,10.91714333,4.25,,1.64208E+12
,,4.27,3.2,1.64208E+12
,,4.31,3.2,1.64208E+12
,,4.35,3.2,1.64208E+12
,,4.35,3.2,1.64208E+12
,,4.34,3.2,1.64208E+12
,,4.35,3.2,1.64208E+12
,,4.4,3.2,1.64208E+12
,,4.49,3.2,1.64208E+12
,,4.49,3.2,1.64208E+12
,,4.48,3.2,1.64208E+12
59.21815333,10.91713167,4.48,,1.64208E+12
,,4.45,3.2,1.64208E+12
,,4.39,3.2,1.64208E+12
,,4.37,3.2,1.64208E+12
,,4.33,3.2,1.64208E+12
,,4.33,3.2,1.64208E+12
,,4.32,3.2,1.64208E+12
,,4.35,3.2,1.64208E+12
,,4.33,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.17,3.2,1.64208E+12
,,4.19,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.27,3.2,1.64208E+12
,,4.3,3.2,1.64208E+12
59.21815,10.91713,4.3,,1.64208E+12
,,4.31,3.2,1.64208E+12
,,4.34,3.2,1.64208E+12
,,4.35,3.2,1.64208E+12
,,4.34,3.2,1.64208E+12
,,4.36,3.2,1.64208E+12
,,4.41,3.2,1.64208E+12
,,4.44,3.2,1.64208E+12
,,4.48,3.2,1.64208E+12
,,4.45,3.2,1.64208E+12
,,4.4,3.2,1.64208E+12
,,4.35,3.2,1.64208E+12
,,4.33,3.2,1.64208E+12
,,4.33,3.2,1.64208E+12
,,4.32,3.2,1.64208E+12
59.21815,10.91713833,4.32,,1.64208E+12
,,4.29,3.2,1.64208E+12
,,4.28,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.18,3.2,1.64208E+12
,,4.18,3.2,1.64208E+12
,,4.18,3.2,1.64208E+12
,,4.2,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.28,3.2,1.64208E+12
,,4.33,3.2,1.64208E+12
,,4.34,3.2,1.64208E+12
,,4.34,3.2,1.64208E+12
59.21814667,10.91714833,4.34,,1.64208E+12
,,4.34,3.2,1.64208E+12
,,4.34,3.2,1.64208E+12
,,4.36,3.2,1.64208E+12
,,4.37,3.2,1.64208E+12
,,4.37,3.2,1.64208E+12
,,4.39,3.2,1.64208E+12
,,4.36,3.2,1.64208E+12
,,4.37,3.2,1.64208E+12
,,4.34,3.2,1.64208E+12
,,4.28,3.2,1.64208E+12
,,4.25,3.2,1.64208E+12
59.21814167,10.917155,4.25,,1.64208E+12
,,4.25,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.27,3.2,1.64208E+12
,,4.25,3.2,1.64208E+12
,,4.27,3.2,1.64208E+12
,,4.3,3.2,1.64208E+12
,,4.31,3.2,1.64208E+12
,,4.29,3.2,1.64208E+12
59.21813833,10.917155,4.29,,1.64208E+12
,,4.3,3.2,1.64208E+12
,,4.3,3.2,1.64208E+12
,,4.3,3.2,1.64208E+12
,,4.31,3.2,1.64208E+12
,,4.28,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.25,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.3,3.2,1.64208E+12
59.21813667,10.91715667,4.3,,1.64208E+12
,,4.29,3.2,1.64208E+12
,,4.28,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.29,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.27,3.2,1.64208E+12
,,4.27,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.19,3.2,1.64208E+12
,,4.2,3.2,1.64208E+12
,,4.18,3.2,1.64208E+12
59.218135,10.91715167,4.18,,1.64208E+12
,,4.18,3.2,1.64208E+12
,,4.18,3.2,1.64208E+12
,,4.18,3.2,1.64208E+12
,,4.18,3.2,1.64208E+12
,,4.18,3.2,1.64208E+12
,,4.18,3.2,1.64208E+12
,,4.17,3.2,1.64208E+12
,,4.17,3.2,1.64208E+12
,,4.19,3.2,1.64208E+12
,,4.21,3.2,1.64208E+12
,,4.21,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.27,3.2,1.64208E+12
59.218135,10.91715333,4.27,,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.3,3.2,1.64208E+12
,,4.31,3.2,1.64208E+12
,,4.31,3.2,1.64208E+12
,,4.28,3.2,1.64208E+12
,,4.3,3.2,1.64208E+12
,,4.32,3.2,1.64208E+12
,,4.31,3.2,1.64208E+12
,,4.31,3.2,1.64208E+12
,,4.32,3.2,1.64208E+12
,,4.29,3.2,1.64208E+12
,,4.25,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.19,3.2,1.64208E+12
,,4.21,3.2,1.64208E+12
59.21813333,10.91715167,4.21,,1.64208E+12
,,4.21,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.2,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.27,3.2,1.64208E+12
,,4.28,3.2,1.64208E+12
,,4.31,3.2,1.64208E+12
,,4.31,3.2,1.64208E+12
,,4.32,3.2,1.64208E+12
,,4.3,3.2,1.64208E+12
,,4.3,3.2,1.64208E+12
59.21813333,10.91715333,4.3,,1.64208E+12
,,4.3,3.2,1.64208E+12
,,4.3,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.18,3.2,1.64208E+12
,,4.18,3.2,1.64208E+12
,,4.17,3.2,1.64208E+12
,,4.18,3.2,1.64208E+12
,,4.19,3.2,1.64208E+12
,,4.19,3.2,1.64208E+12
,,4.18,3.2,1.64208E+12
,,4.18,3.2,1.64208E+12
,,4.19,3.2,1.64208E+12
59.21813167,10.91715333,4.19,,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.28,3.2,1.64208E+12
,,4.32,3.2,1.64208E+12
,,4.34,3.2,1.64208E+12
,,4.35,3.2,1.64208E+12
,,4.37,3.2,1.64208E+12
,,4.36,3.2,1.64208E+12
,,4.35,3.2,1.64208E+12
,,4.36,3.2,1.64208E+12
,,4.41,3.2,1.64208E+12
,,4.41,3.2,1.64208E+12
,,4.39,3.2,1.64208E+12
,,4.36,3.2,1.64208E+12
,,4.31,3.2,1.64208E+12
59.21813167,10.917155,4.31,,1.64208E+12
,,4.25,3.2,1.64208E+12
,,4.25,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.2,3.2,1.64208E+12
,,4.19,3.2,1.64208E+12
,,4.2,3.2,1.64208E+12
,,4.17,3.2,1.64208E+12
,,4.11,3.2,1.64208E+12
,,4.11,3.2,1.64208E+12
,,4.11,3.2,1.64208E+12
,,4.12,3.2,1.64208E+12
,,4.16,3.2,1.64208E+12
,,4.18,3.2,1.64208E+12
,,4.18,3.2,1.64208E+12
59.21812833,10.91716167,4.18,,1.64208E+12
,,4.19,3.2,1.64208E+12
,,4.19,3.2,1.64208E+12
,,4.2,3.2,1.64208E+12
,,4.19,3.2,1.64208E+12
,,4.21,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.21,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.2,3.2,1.64208E+12
,,4.2,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.27,3.2,1.64208E+12
,,4.29,3.2,1.64208E+12
59.21812833,10.917165,4.29,,1.64208E+12
,,4.32,3.2,1.64208E+12
,,4.33,3.2,1.64208E+12
,,4.33,3.2,1.64208E+12
,,4.34,3.2,1.64208E+12
,,4.33,3.2,1.64208E+12
,,4.33,3.2,1.64208E+12
,,4.36,3.2,1.64208E+12
,,4.4,3.2,1.64208E+12
,,4.38,3.2,1.64208E+12
,,4.34,3.2,1.64208E+12
59.21813333,10.91717667,4.34,,1.64208E+12
,,4.32,3.2,1.64208E+12
,,4.28,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.2,3.2,1.64208E+12
,,4.21,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.29,3.2,1.64208E+12
,,4.29,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.21,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.25,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.31,3.2,1.64208E+12
,,4.35,3.2,1.64208E+12
59.21813,10.91717167,4.35,,1.64208E+12
,,4.37,3.2,1.64208E+12
,,4.35,3.2,1.64208E+12
,,4.32,3.2,1.64208E+12
,,4.27,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.27,3.2,1.64208E+12
,,4.3,3.2,1.64208E+12
,,4.27,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.27,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
59.21813,10.91716667,4.23,,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.25,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.25,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.25,3.2,1.64208E+12
,,4.25,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.25,3.2,1.64208E+12
,,4.21,3.2,1.64208E+12
,,4.2,3.2,1.64208E+12
,,4.2,3.2,1.64208E+12
,,4.2,3.2,1.64208E+12
,,4.2,3.2,1.64208E+12
59.21813,10.91716,4.2,,1.64208E+12
,,4.2,3.2,1.64208E+12
,,4.2,3.2,1.64208E+12
,,4.18,3.2,1.64208E+12
,,4.16,3.2,1.64208E+12
,,4.16,3.2,1.64208E+12
,,4.17,3.2,1.64208E+12
,,4.16,3.2,1.64208E+12
,,4.19,3.2,1.64208E+12
,,4.19,3.2,1.64208E+12
,,4.21,3.2,1.64208E+12
,,4.21,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
59.21813167,10.91716167,4.24,,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.25,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.21,3.2,1.64208E+12
,,4.21,3.2,1.64208E+12
,,4.2,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.21,3.2,1.64208E+12
59.21813,10.91716333,4.21,,1.64208E+12
,,4.2,3.2,1.64208E+12
,,4.21,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.21,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.25,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.2,3.2,1.64208E+12
59.21812667,10.91716333,4.2,,1.64208E+12
,,4.2,3.2,1.64208E+12
,,4.21,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.2,3.2,1.64208E+12
,,4.19,3.2,1.64208E+12
,,4.19,3.2,1.64208E+12
,,4.19,3.2,1.64208E+12
,,4.21,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.29,3.2,1.64208E+12
,,4.29,3.2,1.64208E+12
,,4.28,3.2,1.64208E+12
,,4.27,3.2,1.64208E+12
59.21812333,10.91716667,4.27,,1.64208E+12
,,4.25,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.25,3.2,1.64208E+12
,,4.2,3.2,1.64208E+12
,,4.19,3.2,1.64208E+12
,,4.2,3.2,1.64208E+12
,,4.19,3.2,1.64208E+12
,,4.18,3.2,1.64208E+12
,,4.19,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
59.21812667,10.917165,4.26,,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.27,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.21,3.2,1.64208E+12
,,4.25,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.25,3.2,1.64208E+12
59.21812667,10.91716833,4.25,,1.64208E+12
,,4.25,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.29,3.2,1.64208E+12
,,4.31,3.2,1.64208E+12
,,4.3,3.2,1.64208E+12
,,4.31,3.2,1.64208E+12
,,4.33,3.2,1.64208E+12
,,4.32,3.2,1.64208E+12
,,4.28,3.2,1.64208E+12
,,4.31,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
59.21812667,10.91716833,4.26,,1.64208E+12
,,4.29,3.2,1.64208E+12
,,4.28,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.2,3.2,1.64208E+12
,,4.19,3.2,1.64208E+12
,,4.2,3.2,1.64208E+12
,,4.18,3.2,1.64208E+12
,,4.25,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
59.218125,10.91716167,4.24,,1.64208E+12
,,4.21,3.2,1.64208E+12
,,4.21,3.2,1.64208E+12
,,4.21,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.27,3.2,1.64208E+12
,,4.27,3.2,1.64208E+12
,,4.28,3.2,1.64208E+12
,,4.29,3.2,1.64208E+12
,,4.32,3.2,1.64208E+12
,,4.32,3.2,1.64208E+12
,,4.33,3.2,1.64208E+12
,,4.34,3.2,1.64208E+12
59.21812333,10.91715667,4.34,,1.64208E+12
,,4.35,3.2,1.64208E+12
,,4.34,3.2,1.64208E+12
,,4.32,3.2,1.64208E+12
,,4.29,3.2,1.64208E+12
,,4.27,3.2,1.64208E+12
,,4.27,3.2,1.64208E+12
,,4.25,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.18,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.25,3.2,1.64208E+12
,,4.31,3.2,1.64208E+12
59.21812167,10.917155,4.31,,1.64208E+12
,,4.32,3.2,1.64208E+12
,,4.33,3.2,1.64208E+12
,,4.33,3.2,1.64208E+12
,,4.35,3.2,1.64208E+12
,,4.32,3.2,1.64208E+12
,,4.33,3.2,1.64208E+12
,,4.35,3.2,1.64208E+12
,,4.3,3.2,1.64208E+12
,,4.25,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.17,3.2,1.64208E+12
,,4.17,3.2,1.64208E+12
59.21812,10.91715,4.17,,1.64208E+12
,,4.16,3.2,1.64208E+12
,,4.15,3.2,1.64208E+12
,,4.13,3.2,1.64208E+12
,,4.16,3.2,1.64208E+12
,,4.17,3.2,1.64208E+12
,,4.19,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.25,3.2,1.64208E+12
,,4.3,3.2,1.64208E+12
,,4.3,3.2,1.64208E+12
,,4.32,3.2,1.64208E+12
,,4.31,3.2,1.64208E+12
59.21812,10.91714667,4.31,,1.64208E+12
,,4.31,3.2,1.64208E+12
,,4.31,3.2,1.64208E+12
,,4.3,3.2,1.64208E+12
,,4.25,3.2,1.64208E+12
,,4.25,3.2,1.64208E+12
,,4.25,3.2,1.64208E+12
,,4.2,3.2,1.64208E+12
,,4.2,3.2,1.64208E+12
,,4.15,3.2,1.64208E+12
,,4.15,3.2,1.64208E+12
,,4.14,3.2,1.64208E+12
,,4.14,3.2,1.64208E+12
,,4.15,3.2,1.64208E+12
,,4.14,3.2,1.64208E+12
,,4.14,3.2,1.64208E+12
59.21812,10.91714667,4.14,,1.64208E+12
,,4.15,3.2,1.64208E+12
,,4.16,3.2,1.64208E+12
,,4.16,3.2,1.64208E+12
,,4.16,3.2,1.64208E+12
,,4.17,3.2,1.64208E+12
,,4.18,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.21,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
59.21812167,10.91714667,4.24,,1.64208E+12
,,4.21,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.2,3.2,1.64208E+12
,,4.21,3.2,1.64208E+12
,,4.21,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.3,3.2,1.64208E+12
,,4.29,3.2,1.64208E+12
,,4.28,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
59.21812,10.917145,4.26,,1.64208E+12
,,4.25,3.2,1.64208E+12
,,4.25,3.2,1.64208E+12
,,4.28,3.2,1.64208E+12
,,4.28,3.2,1.64208E+12
,,4.28,3.2,1.64208E+12
,,4.27,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.2,3.2,1.64208E+12
,,4.14,3.2,1.64208E+12
,,4.13,3.2,1.64208E+12
,,4.14,3.2,1.64208E+12
,,4.15,3.2,1.64208E+12
,,4.16,3.2,1.64208E+12
,,4.16,3.2,1.64208E+12
,,4.16,3.2,1.64208E+12
59.21811667,10.917145,4.16,,1.64208E+12
,,4.21,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.25,3.2,1.64208E+12
,,4.29,3.2,1.64208E+12
,,4.32,3.2,1.64208E+12
,,4.33,3.2,1.64208E+12
,,4.33,3.2,1.64208E+12
,,4.36,3.2,1.64208E+12
,,4.38,3.2,1.64208E+12
,,4.38,3.2,1.64208E+12
,,4.37,3.2,1.64208E+12
,,4.31,3.2,1.64208E+12
,,4.28,3.2,1.64208E+12
59.218115,10.91714333,4.28,,1.64208E+12
,,4.29,3.2,1.64208E+12
,,4.32,3.2,1.64208E+12
,,4.31,3.2,1.64208E+12
,,4.3,3.2,1.64208E+12
,,4.3,3.2,1.64208E+12
,,4.3,3.2,1.64208E+12
,,4.27,3.2,1.64208E+12
,,4.27,3.2,1.64208E+12
,,4.27,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.27,3.2,1.64208E+12
,,4.27,3.2,1.64208E+12
,,4.25,3.2,1.64208E+12
59.21811,10.91714167,4.25,,1.64208E+12
,,4.2,3.2,1.64208E+12
,,4.21,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.23,3.2,1.64208E+12
,,4.29,3.2,1.64208E+12
,,4.28,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.25,3.2,1.64208E+12
,,4.26,3.2,1.64208E+12
,,4.28,3.2,1.64208E+12
,,4.29,3.2,1.64208E+12
,,4.29,3.2,1.64208E+12
,,4.31,3.2,1.64208E+12
59.218105,10.91714167,4.31,,1.64208E+12
,,4.3,3.2,1.64208E+12
,,4.28,3.2,1.64208E+12
,,4.27,3.2,1.64208E+12
,,4.17,3.2,1.64208E+12
,,4.24,3.2,1.64208E+12
,,4.25,3.2,1.64208E+12
,,4.25,3.2,1.64208E+12
,,4.21,3.2,1.64208E+12
